can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,cov_sta_dat,cov_end_dat,ind_con,net_ope_exp,tot_con,tot_dis,net_con,ope_exp,tot_rec,winner
H8TN07043,"LEATHERWOOD, THOMAS F III",H,TN,8.0,REP,OPEN,ARLINGTON,TN,38002.0,1/1/2015,9/30/2016,52156.68,52610.45,53156.68,52710.45,53156.68,52610.45,53198.63,N
H6NY19219,"LOPEZ, PETER D",H,NY,19.0,REP,OPEN,SCHOHARIE,NY,12157.0,10/1/2015,9/30/2016,53095.0,17352.55,53195.0,36052.55,34495.0,17352.55,53195.0,N
H6TN08177,"LUTTRELL, MARK H JR",H,TN,8.0,REP,OPEN,CORDOVA,TN,38018.0,1/1/2016,9/30/2016,361228.67,346838.08,365228.67,359181.23,353413.67,347366.23,365756.82,N
H6MD08507,"MATORY, LIZ MS.",H,MD,8.0,REP,OPEN,SILVER SPRING,MD,20907.0,7/1/2015,9/30/2016,23924.0,40110.57,41157.0,40260.54,41157.0,40160.54,41261.97,N
H6NV03071,"MATTHEWS, ANDREW",H,NV,3.0,REP,OPEN,LAS VEGAS,NV,89179.0,6/1/2015,9/30/2016,234468.62,253055.38,234600.62,255205.38,233800.62,253055.38,255237.7,N
H6MD08481,"MATTHEWS, KATHLEEN",H,MD,8.0,DEM,OPEN,CHEVY CHASE,MD,20825.0,4/1/2015,9/30/2016,2043604.97,2738993.74,2254804.97,2864909.51,2132216.88,2739886.18,2900350.58,N
H4TX19185,"MAY, DONALD ROBERT LEE",H,TX,19.0,REP,OPEN,LUBBOCK,TX,79408.0,1/1/2015,9/30/2016,53164.0,176407.96,53164.0,177276.81,53164.0,177076.81,172450.18,N
P60014776,"MCAFEE, JOHN DAVID",P,US,0.0,LIB,OPEN,LEXINGTON,TN,38351.0,2/1/2016,9/30/2016,20247.23,59502.95,20247.23,35816.73,46142.01,35816.73,52247.23,N
H6WI08130,"MCNULTY, TERRY J MR.",H,WI,8.0,REP,OPEN,FORESTVILLE,WI,54213.0,1/1/2016,9/30/2016,9962.68,12975.67,10244.17,12975.67,10244.17,12975.67,11708.17,N
H6MN02198,"MILLER, DARLENE",H,MN,2.0,REP,OPEN,PRIOR LAKE,MN,55372.0,1/1/2016,9/30/2016,334749.7,369722.7,411749.7,428258.47,355849.7,372358.47,431081.39,N
H6FL01143,"MILLS, JOHN",H,FL,1.0,REP,OPEN,MIRAMAR,FL,32550.0,1/1/2015,9/30/2016,380.0,8576.29,380.0,8576.29,380.0,8576.29,7875.97,N
H4TN08099,"MILLS, JOHN JOHN",H,TN,8.0,REP,OPEN,BARTLETT,TN,38133.0,1/1/2015,9/30/2016,380.0,8576.29,380.0,8576.29,380.0,8576.29,7875.97,N
H6FL02216,"MORAN, JEFF",H,FL,2.0,REP,OPEN,FT WHITE,FL,32038.0,1/1/2016,9/30/2016,10845.0,19440.8,15845.0,20240.8,15045.0,19440.8,20845.0,N
H6FL18055,"NEGRON, REBECCA",H,FL,18.0,REP,OPEN,STUART,FL,34995.0,4/1/2015,9/30/2016,982593.25,947252.46,1115993.25,1124011.67,942693.25,950636.67,1124377.46,N
H6IN03245,"NIGHTENHELSER, TODD ALAN",H,IN,3.0,DEM,OPEN,HUNTINGTON,IN,46750.0,7/1/2015,9/30/2016,1899.18,715.83,2344.18,715.83,2344.18,715.83,2364.18,N
H6FL18139,"NIKPOUR, NOELLE",H,FL,18.0,REP,OPEN,JUPITER,FL,33458.0,7/1/2015,9/30/2016,220827.0,180207.88,225827.0,231207.88,174827.0,180207.88,231827.0,N
P60007671,"O'MALLEY, MARTIN JOSEPH",P,US,0.0,DEM,OPEN,BALTIMORE,MD,21202.0,4/1/2015,9/30/2016,4574259.32,57463215.84,4689261.33,6259942.64,50666474.29,5687915.2,6358420.32,N
H6AZ05091,"OLSON, JUSTIN",H,AZ,5.0,REP,OPEN,MESA,AZ,85205.0,1/1/2016,9/30/2016,48050.12,151429.15,52575.12,152409.84,52375.12,152209.84,153355.81,N
H6GA03105,"PACE, JIM",H,GA,3.0,REP,OPEN,PEACHTREE CITY,GA,30269.0,1/1/2016,9/30/2016,205973.92,524812.17,280547.01,528762.17,276597.01,524812.17,530547.01,N
H6TX15154,"PALACIOS, JUAN SONNY JR",H,TX,15.0,DEM,OPEN,EDINBURG,TX,78539.0,11/17/2015,9/30/2016,181010.98,467030.14,186010.98,478221.34,174860.98,467071.34,474677.18,N
H6KY01128,"PAPE, MICHAEL J",H,KY,1.0,REP,OPEN,HOPKINSVILLE,KY,42240.0,10/1/2015,9/30/2016,408354.0,421593.22,423854.0,425120.66,420654.0,421891.88,425152.66,N
H6NY22155,"PASICK, DAVID MATTHEW",H,NY,22.0,LIB,OPEN,UTICA,NY,13502.0,4/1/2016,9/30/2016,57.0,11.0,136.0,18.92,136.0,11.0,268.92,N
P60007572,"PATAKI, GEORGE E",P,US,0.0,REP,OPEN,NEW YORK,NY,10017.0,4/1/2015,9/30/2016,510332.35,978642.03,511332.35,535130.57,1201043.16,531430.57,547267.55,N
H6MI10193,"PAVLOV, PHILLIP S.",H,MI,10.0,REP,OPEN,ST. CLAIR,MI,48079.0,1/1/2015,9/30/2016,362452.6,399510.96,370152.6,401598.96,369352.6,399510.96,404318.51,N
S6LA00367,"PELLERIN, JOSHUA A",S,LA,0.0,DEM,OPEN,LAFAYETTE,LA,70598.0,1/1/2016,9/30/2016,75007.0,152310.0,75007.0,164587.0,75007.0,152310.0,164707.0,N
P20003281,"PERRY, JAMES R (RICK)",P,US,0.0,REP,OPEN,AUSTIN,TX,78716.0,1/1/2015,9/30/2016,1329276.0,8857331.09,1336316.18,1767403.9,7343574.43,1697898.26,1427133.28,N
P60017563,"PETERSEN, AUSTIN WADE",P,US,0.0,LIB,OPEN,KANSAS CITY,MO,64111.0,11/25/2015,9/30/2016,115300.01,574419.43,115300.01,115433.21,616923.26,111985.04,115433.21,N
H6CA46165,"PETERSON, BOB",H,CA,46.0,REP,OPEN,ORANGE,CA,92865.0,1/1/2016,9/30/2016,18918.0,29094.64,18918.0,29135.64,18918.0,29135.64,30959.0,N
H6IN09168,"PFAFF, JAMES R",H,IN,9.0,REP,OPEN,BLOOMINGTON,IN,47401.0,7/1/2015,9/30/2016,26357.43,31514.68,28512.43,31777.63,28512.43,31514.68,31777.63,N
H6NY03262,"PIDOT, PHILIP MARTIN",H,NY,3.0,REP,OPEN,LOCUST VALLEY,NY,11560.0,1/1/2016,9/30/2016,127780.0,144110.22,132208.03,152210.22,124108.03,144110.22,152210.22,N
H4NY15071,"POWELL, ADAM CLAYTON IV",H,NY,13.0,DEM,OPEN,NEW YORK,NY,10035.0,1/1/2015,9/30/2016,167174.18,198010.61,172674.18,204022.24,169074.18,198202.21,172865.78,N
H6FL09161,"RANDOLPH, SUSANNAH",H,FL,9.0,DEM,OPEN,ORLANDO,FL,32853.0,7/1/2015,9/30/2016,666728.34,721723.65,773789.34,770177.02,728960.89,723378.09,780443.78,N
H6FL04113,"RAY, LAKE GROSS III",H,FL,4.0,REP,OPEN,JACKSONVILLE,FL,32235.0,4/1/2016,9/30/2016,111101.64,231478.93,125801.64,232966.93,125051.64,232216.93,234539.64,N
H6IL18138,"RIENTS, DONALD RAY",H,IL,18.0,REP,OPEN,BENSON,IL,61516.0,4/1/2015,9/30/2016,1225.0,6871.41,7052.98,6871.41,7052.98,6871.41,7052.98,N
H6NV03063,"ROBERSON, MICHAEL",H,NV,3.0,REP,OPEN,HENDERSON,NV,89052.0,7/1/2015,9/30/2016,778453.0,829085.26,976153.0,977617.22,829085.26,830549.48,977617.22,N
H2AZ09035,"ROGERS, WENDY",H,AZ,1.0,REP,OPEN,FLAGSTAFF,AZ,86001.0,1/1/2015,9/30/2016,482707.13,478034.32,485207.13,545110.32,429757.13,479970.32,498297.01,N
H6PR01015,"ROSA, ANGEL",H,PR,0.0,DEM,OPEN,MAYAG?EZ,PR,680.0,12/20/2015,9/30/2016,209962.86,191459.25,210962.86,207382.25,195039.86,191459.25,210962.86,N
H0MS01050,"ROSS, HERMAN HENRY II",H,MS,1.0,REP,OPEN,EUROPA,MS,39744.0,1/1/2015,9/30/2016,31294.5,103867.22,107884.26,108000.49,107884.26,103916.44,107933.48,N
H6FL18162,"ROTH, RICK",H,FL,18.0,REP,OPEN,LOXAHATCHEE,FL,33470.0,10/1/2015,9/30/2016,90940.52,19302.8,90940.52,90940.64,19302.68,19302.8,90940.52,N
H6MD08523,"RUBIN, JOEL MARTIN",H,MD,8.0,DEM,OPEN,BETHESDA,MD,20824.0,10/1/2015,9/30/2016,290145.62,260533.7,290645.62,283160.79,269845.62,261119.3,291231.22,N
P60006723,"RUBIO, MARCO",P,US,0.0,REP,OPEN,MIAMI,FL,332558701.0,1/1/2015,9/30/2016,45362044.95,394899772.77,45818117.38,51191082.94,410046440.98,46337371.79,48126114.3,N
H6TX15196,"SALINAS, XAVIER MR.",H,TX,15.0,REP,OPEN,EDINBURG,TX,78539.0,7/1/2015,9/30/2016,98680.19,93692.24,99780.19,99342.24,94230.19,93692.24,99780.19,N
P20002721,"SANTORUM, RICHARD J.",P,US,0.0,REP,OPEN,VERONA,PA,15147.0,1/1/2015,9/30/2016,1373287.19,14156209.75,1380637.19,1849450.62,9549878.57,1828010.55,1858380.94,N
H6CA24311,"SCHNEIDER, HELENE",H,CA,24.0,DEM,OPEN,SANTA BARBARA,CA,93121.0,1/1/2015,9/30/2016,637338.1,565785.05,653088.1,667766.05,555787.1,565785.05,667766.05,N
H6FL01192,"SCHREY, ELIZABETH ANNE",H,FL,1.0,NPA,OPEN,PENSACOLA,FL,32505.0,4/1/2016,9/30/2016,15.0,212.0,213.0,212.0,213.0,212.0,213.0,N
H6DE00198,"SHORT, BRYON HALL",H,DE,0.0,DEM,OPEN,WILMINGTON,DE,19899.0,7/1/2015,9/30/2016,192832.85,133051.12,225232.85,210296.12,158467.85,139531.12,235712.85,N
H6NV03147,"SINGER, ALEX CHANNING",H,NV,3.0,DEM,OPEN,LAS VEGAS,NV,89139.0,1/1/2016,9/30/2016,4864.97,3559.88,4864.97,3559.88,4864.97,3559.88,4864.97,N
H6WY01082,"SMITH, DARIN DALE",H,WY,0.0,REP,OPEN,CHEYENNE,WY,82009.0,1/1/2016,9/30/2016,48466.0,93233.17,50966.0,93539.17,50966.0,93539.17,94072.0,N
H6TX19149,"STARR, MICHAEL BOB",H,TX,19.0,REP,OPEN,ABILENE,TX,79603.0,11/9/2015,9/30/2016,243906.67,262111.03,248906.67,274319.86,243406.67,262524.22,274319.86,N
S6CA00873,"STOKES, STEVE",S,CA,0.0,DEM,OPEN,LOS ANGELES,CA,90026.0,1/1/2015,9/30/2016,12678.0,7738.2,12678.0,12455.2,12678.0,7738.2,14332.0,N
H6WY01058,"STUBSON, TIMOTHY MICHAEL",H,WY,0.0,REP,OPEN,CASPER,WY,82601.0,1/1/2016,9/30/2016,184206.13,263339.4,193826.13,269226.13,193826.13,263339.4,269226.13,N
S0IN00095,"STUTZMAN, MARLIN A",S,IN,0.0,REP,OPEN,HOWE,IN,46746.0,1/1/2015,9/30/2016,2058918.0,2580541.62,2383825.0,2907440.62,2077032.0,2598521.62,2439394.0,N
H6MS01149,"TAGERT, MIKE",H,MS,1.0,REP,OPEN,STARKVILLE,MS,39759.0,1/1/2015,9/30/2016,458655.0,444649.78,481355.0,474519.78,451485.0,444649.78,481355.0,N
H6FL18048,"TAYLOR, PRISCILLA ANN",H,FL,18.0,DEM,OPEN,WEST PALM BEACH,FL,33407.0,4/1/2015,9/30/2016,155369.0,88210.22,163619.0,136255.22,123689.0,88210.22,163619.0,N
H4NV01153,"TEIJEIRO, ANNETTE",H,NV,3.0,REP,OPEN,LAS VEGAS,NV,89104.0,1/1/2015,9/30/2016,41351.56,46779.68,46457.67,46779.68,46457.67,46779.68,150819.76,N
H6FL02190,"THOMAS, MARY",H,FL,2.0,REP,OPEN,TALLAHASSEE,FL,32311.0,7/1/2015,9/30/2016,964887.75,1032317.05,1050597.52,1032367.05,1050547.52,1032317.05,1095597.52,N
H6DE01089,"TOWNSEND, BRYAN",H,DE,0.0,DEM,OPEN,WILMINGTON,DE,19801.0,7/1/2015,9/30/2016,694399.62,756556.2,749249.62,756861.26,749049.62,756661.26,769354.68,N
H6MD08549,"TRONE, DAVID",H,MD,8.0,DEM,OPEN,POTOMAC,MD,20854.0,7/23/2015,9/30/2016,6726.45,13381923.77,13420951.45,13386290.19,13420951.45,13382840.19,13421964.36,N
H6MD04225,"TURNER, INGRID",H,MD,4.0,DEM,OPEN,BOWIE,MD,20718.0,4/1/2015,9/30/2016,94382.0,68941.63,97107.0,317115.47,97107.0,68941.63,317115.47,N
H4PR00095,"VIVONI, MIGUEL HERNANDEZ",H,PR,0.0,OTH,OPEN,SAN JUAN ,PR,920.0,1/1/2015,9/30/2016,22000.0,27285.23,22000.0,27285.23,22000.0,27285.23,22000.0,N
P60006046,"WALKER, SCOTT",P,US,0.0,REP,OPEN,MIDDLETON,WI,53562.0,6/17/2015,9/30/2016,8337120.15,85622863.11,8397920.15,9011325.11,84600522.3,8550297.11,9041496.4,N
H6IN09150,"WALTZ, DARRYL BRENT JR",H,IN,9.0,REP,OPEN,GREENWOOD,IN,46143.0,7/1/2015,9/30/2016,152078.49,283891.18,187478.49,306903.49,187478.49,283891.18,309603.49,N
P60008885,"WEBB, JAMES",P,US,0.0,UNK,OPEN,FALLS CHURCH,VA,220418795.0,11/20/2014,9/30/2016,771578.43,3186626.99,776578.43,766161.15,3789938.81,756875.99,776828.43,N
H6PA16338,"WEGMAN, GARY",H,PA,16.0,DEM,OPEN,READING,PA,19606.0,1/1/2016,9/30/2016,4099.97,7099.97,6599.97,7099.97,6599.97,7099.97,6599.97,N
H6NY22114,"WELLS, STEVEN M",H,NY,22.0,REP,OPEN,CORTLAND,NY,13045.0,2/1/2016,9/30/2016,448791.4,762832.9,483991.4,843723.15,406391.4,766123.15,849781.65,N
H6TX15204,"WESTLEY, TIMMY LEE",H,TX,15.0,REP,OPEN,SELMA,TX,78154.0,10/1/2015,9/30/2016,10295.0,8606.0,14411.0,13173.0,10815.0,12047.0,14585.0,N
H6VA05134,"WHITED, JOE",H,VA,5.0,REP,OPEN,WASHINGTON,VA,22747.0,1/1/2016,9/30/2016,47345.0,51036.09,47345.0,51036.09,47345.0,51036.09,55177.57,N
H6MS01222,"WHITWELL, ROBERT QUENTIN JR",H,MS,1.0,REP,OPEN,OXFORD,MS,38655.0,1/1/2015,9/30/2016,152420.27,217740.27,217570.27,218740.27,216570.27,217740.27,218790.27,N
H4FL01155,"WICHERN, MARK",H,FL,1.0,REP,OPEN,SANTA ROSA BEACH,FL,32549.0,1/1/2015,9/30/2016,13989.0,71495.0,34026.0,76745.0,34026.0,71495.0,79026.0,N
H6NY13105,"WRIGHT, KEITH L T",H,NY,13.0,DEM,OPEN,NEW YORK,NY,10026.0,2/17/2015,9/30/2016,830542.88,871262.83,943192.88,877019.11,937197.88,870574.11,942504.16,N
H6IN09135,"ZOELLER, GREGORY FRANCIS MR.",H,IN,9.0,REP,OPEN,CARMEL,IN,46032.0,7/1/2015,9/30/2016,271985.58,275623.57,300885.58,294147.57,282385.58,275623.57,300885.58,N
H6NY13121,"PERKINS, BILL",H,NY,13.0,DEM,OPEN,NEW YORK,NY,10029.0,7/1/2015,9/27/2016,15546.88,15795.49,20796.88,20796.88,15795.49,15795.49,20796.88,N
H6FL01150,"ZUMWALT, JAMES",H,FL,1.0,REP,OPEN,NAVARRE,FL,32566.0,4/1/2016,9/25/2016,134106.06,134503.23,139903.23,139903.23,134503.23,134503.23,139903.23,N
H6AZ01249,"BEGAY, CARLYLE WILMER",H,AZ,1.0,REP,OPEN,WINDOW ROCK,AZ,86515.0,1/1/2016,9/23/2016,79351.09,89815.12,92351.09,92351.09,91815.12,89815.12,92351.09,N
H6WY00142,"CHRISTENSEN, LELAND G",H,WY,0.0,REP,OPEN,ALTA,WY,84341.0,1/1/2016,9/23/2016,135976.83,146731.01,158226.83,164726.93,146426.83,146731.11,164726.93,N
H6IN03211,"GALLOWAY, PAMELA GAIL",H,IN,3.0,REP,OPEN,WARSAW,IN,465805800.0,4/1/2015,9/23/2016,106802.13,382524.49,138095.04,388095.04,133203.74,382524.49,388095.04,N
H6WA07441,"MCDERMOTT, JAMES JOSEPH",H,WA,7.0,DEM,OPEN,SEATTLE,WA,98111.0,1/1/2016,9/22/2016,464548.83,468435.42,487056.97,487056.97,468435.42,468435.42,487056.97,N
P60007697,"GRAHAM, LINDSEY O",P,US,0.0,REP,OPEN,COLUMBIA,SC,29202.0,1/14/2015,9/20/2016,3777399.16,57822660.09,3852649.16,6010010.2,40246051.54,5564906.6,6010010.2,N
H6TN08235,"BAKER, TERRY HUNTER JR.",H,TN,8.0,REP,OPEN,JACKSON,TN,38305.0,4/1/2016,9/14/2016,7828.99,10120.63,10328.99,10328.99,10328.99,10120.63,10328.99,N
H6CA46108,"SCHOTT, LYNN",H,CA,46.0,REP,OPEN,IRVINE,CA,92602.0,1/1/2015,9/13/2016,29318.0,96584.3,96984.3,143586.35,96584.3,98286.35,143586.35,N
H6MI10201,"SANBORN, ALAN",H,MI,10.0,REP,OPEN,RICHMOND,MI,480622616.0,4/1/2015,9/2/2016,54588.4,60514.59,60538.4,63538.4,60538.4,60514.59,63538.4,N
H6NY03221,"STERN, STEVEN",H,NY,3.0,DEM,OPEN,DEER PARK,NY,11729.0,1/1/2016,8/31/2016,576896.99,707304.16,645896.99,836633.81,525546.99,707528.41,836633.81,N
H6MI10235,"VANASSCHE, DAVID JAMES",H,MI,10.0,REP,OPEN,SHELBY TOWNSHIP,MI,48315.0,4/1/2016,8/31/2016,19923.74,170511.76,19923.74,170829.76,19923.74,170829.76,170991.74,N
H0VA05111,"MCKELVEY, JAMES K",H,VA,5.0,REP,OPEN,MONETA,VA,24121.0,1/1/2016,8/28/2016,9835.0,264586.64,25515.04,498906.6,25515.04,264586.64,525515.04,N
H6NY19235,"YANDIK, WILL",H,NY,19.0,DEM,OPEN,HUDSON,NY,12534.0,1/1/2016,8/26/2016,431376.61,399804.24,432376.61,435446.55,400496.61,402874.18,435446.55,N
H6CA24287,"OSTRANDER, WILLIAM",H,CA,24.0,DEM,OPEN,SAN LUIS OBISPO,CA,93405.0,4/1/2015,8/23/2016,47233.93,66993.45,47733.93,76326.0,47545.31,74584.35,76326.0,N
H6PA16312,"BEILER, CHET",H,PA,16.0,REP,OPEN,MANHEIM,PA,17545.0,10/1/2015,8/12/2016,109719.82,653537.87,109719.82,661637.87,101619.82,653537.87,659814.92,N
S6CA00766,"BEITIKS, MIKELIS VALAINIS",S,CA,0.0,IND,OPEN,SAN FRANCISCO,CA,94116.0,4/20/2015,8/11/2016,5634.0,6348.0,6500.0,6498.0,6500.0,6348.0,6500.0,N
H6FL09187,"GRAYSON, DENA MD, PHD",H,FL,9.0,DEM,OPEN,ORLANDO,FL,32837.0,7/1/2015,8/10/2016,331236.48,397859.83,420036.48,397859.83,420036.48,397859.83,535036.48,N
H6AZ01207,"REDD, SHAWN MR.",H,AZ,1.0,REP,OPEN,DILKON,AZ,86047.0,1/1/2016,8/10/2016,2725.0,36953.0,2725.0,36953.0,2725.0,36953.0,38049.0,N
H6WY01090,"RAMMELL, REX",H,WY,0.0,REP,OPEN,GILLETTE,WY,82718.0,1/1/2016,8/3/2016,9500.0,10136.0,24500.0,306089.99,21548.0,10137.0,30109.0,N
H6NV03089,"SBAIH, JESSE",H,NV,3.0,DEM,OPEN,HENDERSON,NV,89074.0,7/23/2015,7/31/2016,220878.77,233595.88,266831.88,772671.68,238181.88,239435.68,772671.68,N
S8CA00291,"UNZ, RON",S,CA,0.0,REP,OPEN,PALO ALTO,CA,94301.0,1/1/2016,7/27/2016,3641.0,69149.0,69151.0,69149.0,69151.0,69149.0,69151.0,N
H6MD04233,"DAVIS, DERECK EUGENE",H,MD,4.0,DEM,OPEN,MITCHELLVILLE,MD,20721.0,4/1/2015,7/22/2016,413819.9,287875.02,451210.89,482459.19,363628.99,295132.32,482459.19,N
H6MD08515,"ANDERSON, DAVID M",H,MD,8.0,DEM,OPEN,POTOMAC,MD,20854.0,7/1/2015,7/15/2016,50745.8,129216.58,72188.22,132276.22,70188.22,129216.58,132276.22,N
H6TX15147,"VILLARREAL, RUBEN OSCAR MR.",H,TX,15.0,REP,OPEN,EDINBURG,TX,78542.0,7/1/2015,7/15/2016,71873.11,78916.91,71913.11,78947.29,71882.73,78916.91,80513.11,N
H6OH08166,"WHITE, KEVIN FRANCIS LT COL",H,OH,8.0,REP,OPEN,NEW CARLISLE,OH,45344.0,10/6/2015,7/15/2016,3050.0,19982.85,3100.0,20000.0,3100.0,19982.85,20000.0,N
H6KY01102,"BATTS, JASON",H,KY,1.0,REP,OPEN,FULTON,KY,42041.0,10/1/2015,7/14/2016,144874.04,176664.44,155479.19,179926.2,154069.19,176664.44,180479.19,N
H6GA03097,"MIX, RICHARD",H,GA,3.0,REP,OPEN,NEWNAN,GA,30263.0,1/1/2016,7/14/2016,17380.0,60801.47,78380.0,60801.47,78380.0,60801.47,78380.0,N
S6NV00325,"TARBELL, BILL",S,NV,0.0,REP,OPEN,SPARKS,NV,89436.0,7/22/2015,7/14/2016,165.0,42896.0,165.0,42896.0,165.0,42896.0,42896.0,N
H6AZ05109,"MARTYN, BRYAN",H,AZ,5.0,REP,OPEN,GILBERT,AZ,85233.0,4/1/2016,7/13/2016,4965.0,2965.0,4965.0,4965.0,4965.0,2965.0,4965.0,N
S6MD03516,"HOOE, JOSEPH DAVID",S,MD,0.0,REP,OPEN,BALTIMORE,MD,21227.0,1/1/2016,7/8/2016,5320.0,5362.0,5320.0,13903.0,5320.0,5362.0,13820.0,N
H6MD08291,"BARVE, KUMAR",H,MD,8.0,DEM,OPEN,GAITHERSBURG,MD,20878.0,1/1/2015,6/30/2016,550527.92,593123.47,610971.47,610971.47,595348.47,593123.47,610971.47,N
H6FL01226,"BLAKE, ROBERT EDWARD",H,FL,1.0,REP,OPEN,SHALIMAR,FL,32579.0,4/1/2016,6/30/2016,700.0,9592.0,15700.0,9592.0,15700.0,9592.0,15700.0,N
H6CA44129,"CASTILLO, CHRISTOPHER",H,CA,44.0,REP,OPEN,WILMINGTON,CA,90744.0,2/7/2015,6/30/2016,8790.0,8840.0,8840.0,8840.0,8840.0,8840.0,8840.0,N
H4MD04113,"CHRISTOPHER, WARREN",H,MD,4.0,DEM,OPEN,MITCHELLVILLE,MD,20721.0,1/1/2015,6/30/2016,74620.52,75817.81,194481.82,126045.81,194481.82,76045.81,244709.82,N
P60008331,"CIOTTI, ANTHONY MR. III",P,US,0.0,IND,OPEN,SAN DIEGO,CA,92114.0,6/1/2015,6/30/2016,35.0,2791.33,3035.0,2791.33,3035.0,2791.33,3035.0,N
S2MD00388,"DOUGLAS, RICHARD JAMES",S,MD,0.0,REP,OPEN,BLADENSBURG,MD,20710.0,7/1/2015,6/30/2016,18769.0,21394.0,23924.0,23894.0,21424.0,21394.0,23924.0,N
S6CA00774,"GREY, CLIVE",S,CA,0.0,IND,OPEN,ARROYO GRANDE,CA,93420.0,10/1/2015,6/30/2016,4100.0,69095.0,15620.0,71366.0,15620.0,69095.0,71366.0,N
H6NY03189,"LUPINACCI, CHAD ANTHONY",H,NY,3.0,REP,OPEN,MELVILLE,NY,11747.0,1/1/2016,6/30/2016,2320.0,2457.3,2320.0,27720.0,1320.0,2457.3,27720.0,N
H6TN08193,"MALDONADO, DAVID JOSEPH",H,TN,8.0,REP,OPEN,COLLIERVILLE,TN,38017.0,1/1/2016,6/30/2016,184.0,3014.81,184.0,3014.81,184.0,3014.81,5184.0,N
H6AZ01223,"MALONEY, JAMES",H,AZ,1.0,DEM,OPEN,PINETOP,AZ,85935.0,12/1/2015,6/30/2016,70471.11,24030.06,94476.11,24030.06,94476.11,24030.06,94476.11,N
P60007895,"MANLEY, ELIJAH D",P,US,0.0,GRE,OPEN,SUNRISE,FL,33313.0,8/1/2015,6/30/2016,7517.2,7302.42,7969.2,6767.32,9324.4,6200.32,8234.2,N
S6CA00881,"MYERS, GAR",S,CA,0.0,IND,OPEN,LONG BEACH,CA,90802.0,1/1/2016,6/30/2016,600.0,599.0,600.0,599.0,600.0,599.0,600.0,N
H4PA08116,"NAUGHTON, SHAUGHNESSY",H,PA,8.0,DEM,OPEN,DOYLESTOWN,PA,18901.0,1/1/2015,6/30/2016,1443226.62,1370046.19,1473944.62,1475863.57,1382457.61,1370876.56,1474774.99,N
H6IL08162,"NOLAND, MICHAEL",H,IL,8.0,DEM,OPEN,ELGIN,IL,60120.0,4/1/2015,6/30/2016,241964.06,302189.74,311087.06,311618.73,311087.06,302721.41,311618.73,N
S6CA00675,"PALZER, THOMAS EDWARD",S,CA,0.0,REP,OPEN,RANCHO CUCAMONGA,CA,91739.0,1/1/2015,6/30/2016,1055.0,24203.0,25588.0,24103.0,25488.0,24203.0,25588.0,N
H6PR01023,"PESQUERA, CARLOS IGNACIO",H,PR,0.0,OTH,OPEN,GUAYNABO,PR,969.0,12/23/2015,6/30/2016,331551.02,451707.43,409651.02,451707.43,409651.02,451707.43,409651.02,N
S6CA00816,"PYBRUM, STEVEN M",S,CA,0.0,REP,OPEN,SANTA BARBARA,CA,93121.0,1/1/2016,6/30/2016,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,N
H6FL09153,"RANGEL, RICARDO",H,FL,9.0,DEM,OPEN,KISSIMMEE,FL,34742.0,7/1/2015,6/30/2016,28649.0,30349.99,31324.99,31349.99,30324.99,30349.99,31324.99,N
H6TX19131,"ROBERTSON, GLEN CHARLES MR.",H,TX,19.0,REP,OPEN,LUBBOCK,TX,79415.0,10/1/2015,6/30/2016,177777.7,1816132.27,718571.63,2171269.25,716467.27,1818664.89,2171269.25,N
H4FL11063,"SCHNACKENBERG, MATTHEW JOHN",H,FL,11.0,LIB,OPEN,MASARYKTOWN,FL,34604.0,1/27/2015,6/30/2016,958.0,1236.0,1611.0,1274.0,1611.0,1236.0,1611.0,N
P60005055,"STEINBERG, MICHAEL ALAN",P,US,0.0,DEM,OPEN,TAMPA,FL,33634.0,1/1/2015,6/30/2016,6256.18,6756.18,6765.68,6756.18,6765.68,6756.18,6765.68,N
S6CA00741,"SUNDHEIM, GEORGE 'DUF'",S,CA,0.0,REP,OPEN,LOS ALTOS,CA,94022.0,1/1/2015,6/30/2016,432289.0,686503.0,762204.0,1002702.0,686504.0,687028.0,1002704.0,N
H6TX15212,"SWEETEN, RANCE G RANDY""""",H,TX,15.0,DEM,OPEN,MCALLEN,TX,78502.0,10/1/2015,6/30/2016,58973.12,94623.77,58973.12,121000.99,58973.12,94623.77,117148.79,N
H6IN03252,"TOM, KIP E",H,IN,3.0,REP,OPEN,LEESBURG,IN,46538.0,7/1/2015,6/30/2016,730912.0,955064.39,842248.47,992262.07,815812.0,955064.39,992262.07,N
H6WY01041,"TYRREL, CHARLES T.",H,WY,0.0,REP,OPEN,CASPER,WY,82601.0,1/1/2016,6/30/2016,6950.0,39085.98,6950.0,39085.98,6950.0,39085.98,36950.0,N
P60021722,"WEISS, JUDD",P,US,0.0,LIB,OPEN,LOS ANGELES,CA,90049.0,4/1/2016,6/30/2016,16005.0,24991.0,24991.0,24991.0,24991.0,24991.0,24991.0,N
P60009933,"WHITAKER, BOB",P,US,0.0,NNE,OPEN,COLUMBIA,SC,29250.0,8/1/2015,6/30/2016,4326.29,4286.64,4326.29,4286.64,4326.29,4286.64,4949.11,N
